"time","variable","value","units"
1051,"QOM",0.0857452947850928,"mg C/g soil"
1061,"QOM",0.0864117839647672,"mg C/g soil"
1071,"QOM",0.0870771252342051,"mg C/g soil"
1081,"QOM",0.0877413002179329,"mg C/g soil"
1091,"QOM",0.0884042906508439,"mg C/g soil"
1101,"QOM",0.0890660783800464,"mg C/g soil"
1111,"QOM",0.0897266453666744,"mg C/g soil"
1121,"QOM",0.0903859736876634,"mg C/g soil"
1131,"QOM",0.0910440455374885,"mg C/g soil"
1141,"QOM",0.0917008432298675,"mg C/g soil"
1151,"QOM",0.0923563491994276,"mg C/g soil"
1161,"QOM",0.0930105460033363,"mg C/g soil"
1171,"QOM",0.093663416322896,"mg C/g soil"
1181,"QOM",0.0943149429651031,"mg C/g soil"
1191,"QOM",0.0949651088641712,"mg C/g soil"
1201,"QOM",0.0956138970830188,"mg C/g soil"
1211,"QOM",0.0962612908147212,"mg C/g soil"
1221,"QOM",0.0969072733839269,"mg C/g soil"
1231,"QOM",0.0975518282482394,"mg C/g soil"
1241,"QOM",0.0981949389995619,"mg C/g soil"
1251,"QOM",0.0988365893654092,"mg C/g soil"
1261,"QOM",0.0994767632101826,"mg C/g soil"
1271,"QOM",0.100115444536411,"mg C/g soil"
1281,"QOM",0.100752617485957,"mg C/g soil"
1291,"QOM",0.101388266341188,"mg C/g soil"
1301,"QOM",0.102022375526113,"mg C/g soil"
1311,"QOM",0.102654929607485,"mg C/g soil"
1321,"QOM",0.103285913295869,"mg C/g soil"
1331,"QOM",0.103915311446678,"mg C/g soil"
1341,"QOM",0.10454310906117,"mg C/g soil"
1351,"QOM",0.105169291287418,"mg C/g soil"
1361,"QOM",0.105793843421241,"mg C/g soil"
1371,"QOM",0.106416750907103,"mg C/g soil"
1381,"QOM",0.107037999338983,"mg C/g soil"
1391,"QOM",0.107657574461203,"mg C/g soil"
1401,"QOM",0.108275462169233,"mg C/g soil"
1411,"QOM",0.108891648510458,"mg C/g soil"
1421,"QOM",0.109506119684912,"mg C/g soil"
1431,"QOM",0.110118862045983,"mg C/g soil"
1441,"QOM",0.110729862101083,"mg C/g soil"
1451,"QOM",0.111339106512289,"mg C/g soil"
1461,"QOM",0.111946582096951,"mg C/g soil"
1471,"QOM",0.112552275828267,"mg C/g soil"
1481,"QOM",0.113156174835829,"mg C/g soil"
1491,"QOM",0.113758266406138,"mg C/g soil"
1501,"QOM",0.114358537983089,"mg C/g soil"
1511,"QOM",0.114956977168424,"mg C/g soil"
1521,"QOM",0.115553571722154,"mg C/g soil"
1531,"QOM",0.116148309562954,"mg C/g soil"
1541,"QOM",0.116741178768527,"mg C/g soil"
1551,"QOM",0.117332167575937,"mg C/g soil"
1561,"QOM",0.117921264381916,"mg C/g soil"
1571,"QOM",0.118508457743141,"mg C/g soil"
1581,"QOM",0.119093736376478,"mg C/g soil"
1591,"QOM",0.119677089159207,"mg C/g soil"
1601,"QOM",0.120258505129209,"mg C/g soil"
1611,"QOM",0.120837973485132,"mg C/g soil"
1621,"QOM",0.121415483586528,"mg C/g soil"
1631,"QOM",0.12199102495396,"mg C/g soil"
1641,"QOM",0.122564587269084,"mg C/g soil"
1651,"QOM",0.123136160374707,"mg C/g soil"
1661,"QOM",0.123705734274813,"mg C/g soil"
1671,"QOM",0.12427329913457,"mg C/g soil"
1681,"QOM",0.124838845280302,"mg C/g soil"
1691,"QOM",0.125402363199447,"mg C/g soil"
1701,"QOM",0.12596384354048,"mg C/g soil"
1711,"QOM",0.126523277112814,"mg C/g soil"
1721,"QOM",0.127080654886683,"mg C/g soil"
1731,"QOM",0.127635967992989,"mg C/g soil"
1741,"QOM",0.128189207723134,"mg C/g soil"
1751,"QOM",0.128740365528826,"mg C/g soil"
1761,"QOM",0.129289433021864,"mg C/g soil"
1771,"QOM",0.129836401973891,"mg C/g soil"
1781,"QOM",0.130381264316138,"mg C/g soil"
1791,"QOM",0.130924012139132,"mg C/g soil"
1801,"QOM",0.131464637692397,"mg C/g soil"
1811,"QOM",0.132003133384117,"mg C/g soil"
1821,"QOM",0.132539491780789,"mg C/g soil"
1831,"QOM",0.133073705606853,"mg C/g soil"
1841,"QOM",0.133605767744297,"mg C/g soil"
1851,"QOM",0.134135671232248,"mg C/g soil"
1861,"QOM",0.134663409266537,"mg C/g soil"
1871,"QOM",0.135188975199247,"mg C/g soil"
1881,"QOM",0.135712362538244,"mg C/g soil"
1891,"QOM",0.136233564946683,"mg C/g soil"
1901,"QOM",0.136752576242502,"mg C/g soil"
1911,"QOM",0.137269390397892,"mg C/g soil"
1921,"QOM",0.137784001538753,"mg C/g soil"
1931,"QOM",0.138296403944129,"mg C/g soil"
1941,"QOM",0.13880659204563,"mg C/g soil"
1951,"QOM",0.139314560426831,"mg C/g soil"
1961,"QOM",0.13982030382266,"mg C/g soil"
1971,"QOM",0.140323817118766,"mg C/g soil"
1981,"QOM",0.140825095350871,"mg C/g soil"
1991,"QOM",0.141324133704109,"mg C/g soil"
2001,"QOM",0.141820927512348,"mg C/g soil"
2011,"QOM",0.142315472257495,"mg C/g soil"
2021,"QOM",0.14280776356879,"mg C/g soil"
2031,"QOM",0.143297797222082,"mg C/g soil"
2041,"QOM",0.143785569139093,"mg C/g soil"
2051,"QOM",0.144271075386669,"mg C/g soil"
2061,"QOM",0.144754312176015,"mg C/g soil"
2071,"QOM",0.145235275861917,"mg C/g soil"
2081,"QOM",0.145713962941956,"mg C/g soil"
2091,"QOM",0.146190370055703,"mg C/g soil"
2101,"QOM",0.146664493983904,"mg C/g soil"
2111,"QOM",0.147136331647655,"mg C/g soil"
2121,"QOM",0.147605880107567,"mg C/g soil"
2131,"QOM",0.148073136562911,"mg C/g soil"
2141,"QOM",0.148538098350764,"mg C/g soil"
2151,"QOM",0.149000762945136,"mg C/g soil"
2161,"QOM",0.149461127956086,"mg C/g soil"
2171,"QOM",0.149919191128839,"mg C/g soil"
2181,"QOM",0.150374950342878,"mg C/g soil"
2191,"QOM",0.150828403611038,"mg C/g soil"
2201,"QOM",0.151279549078586,"mg C/g soil"
2211,"QOM",0.151728385022295,"mg C/g soil"
2221,"QOM",0.152174909849503,"mg C/g soil"
2231,"QOM",0.152619122097176,"mg C/g soil"
2241,"QOM",0.153061020430947,"mg C/g soil"
2251,"QOM",0.153500603644163,"mg C/g soil"
2261,"QOM",0.153937870656916,"mg C/g soil"
2271,"QOM",0.154372820515067,"mg C/g soil"
2281,"QOM",0.154805452389265,"mg C/g soil"
2291,"QOM",0.15523576557396,"mg C/g soil"
2301,"QOM",0.155663759486412,"mg C/g soil"
2311,"QOM",0.156089433665687,"mg C/g soil"
2321,"QOM",0.156512787771651,"mg C/g soil"
2331,"QOM",0.156933821583965,"mg C/g soil"
2341,"QOM",0.157352535001064,"mg C/g soil"
2351,"QOM",0.157768928039138,"mg C/g soil"
2361,"QOM",0.158183000831106,"mg C/g soil"
2371,"QOM",0.158594753625587,"mg C/g soil"
2381,"QOM",0.159004186785863,"mg C/g soil"
2391,"QOM",0.159411300788849,"mg C/g soil"
2401,"QOM",0.159816096224041,"mg C/g soil"
2411,"QOM",0.160218573792482,"mg C/g soil"
2421,"QOM",0.160618734305705,"mg C/g soil"
2431,"QOM",0.161016578684688,"mg C/g soil"
2441,"QOM",0.161412107958802,"mg C/g soil"
2451,"QOM",0.161805323264747,"mg C/g soil"
2461,"QOM",0.162196225845505,"mg C/g soil"
2471,"QOM",0.162584817049271,"mg C/g soil"
2481,"QOM",0.162971098328398,"mg C/g soil"
2491,"QOM",0.16335507123833,"mg C/g soil"
2501,"QOM",0.16373673743654,"mg C/g soil"
2511,"QOM",0.164116098681463,"mg C/g soil"
2521,"QOM",0.164493156831431,"mg C/g soil"
2531,"QOM",0.164867913843605,"mg C/g soil"
2541,"QOM",0.16524037177291,"mg C/g soil"
2551,"QOM",0.165610532770965,"mg C/g soil"
2561,"QOM",0.165978399085016,"mg C/g soil"
2571,"QOM",0.166343973056869,"mg C/g soil"
2581,"QOM",0.166707257121824,"mg C/g soil"
2591,"QOM",0.167068253807607,"mg C/g soil"
2601,"QOM",0.167426965733304,"mg C/g soil"
2611,"QOM",0.167783395608298,"mg C/g soil"
2621,"QOM",0.168137546231202,"mg C/g soil"
2631,"QOM",0.168489420488802,"mg C/g soil"
2641,"QOM",0.16883902135499,"mg C/g soil"
2651,"QOM",0.169186351889707,"mg C/g soil"
2661,"QOM",0.169531415237886,"mg C/g soil"
2671,"QOM",0.169874214628395,"mg C/g soil"
2681,"QOM",0.170214753372987,"mg C/g soil"
2691,"QOM",0.170553034865242,"mg C/g soil"
2701,"QOM",0.170889062579523,"mg C/g soil"
2711,"QOM",0.171222840069928,"mg C/g soil"
2721,"QOM",0.17155437096925,"mg C/g soil"
2731,"QOM",0.171883658987927,"mg C/g soil"
2741,"QOM",0.172210707913015,"mg C/g soil"
2751,"QOM",0.172535521607147,"mg C/g soil"
2761,"QOM",0.172858104007502,"mg C/g soil"
2771,"QOM",0.173178459124779,"mg C/g soil"
2781,"QOM",0.173496591042173,"mg C/g soil"
2791,"QOM",0.17381250391435,"mg C/g soil"
2801,"QOM",0.174126201966437,"mg C/g soil"
2811,"QOM",0.174437689493001,"mg C/g soil"
2821,"QOM",0.174746970857045,"mg C/g soil"
2831,"QOM",0.175054050489005,"mg C/g soil"
2841,"QOM",0.175358932885743,"mg C/g soil"
2851,"QOM",0.175661622609555,"mg C/g soil"
2861,"QOM",0.175962124287179,"mg C/g soil"
2871,"QOM",0.176260442608807,"mg C/g soil"
2881,"QOM",0.176556582327104,"mg C/g soil"
2891,"QOM",0.176850548256228,"mg C/g soil"
2901,"QOM",0.177142345270857,"mg C/g soil"
2911,"QOM",0.177431978305224,"mg C/g soil"
2921,"QOM",0.177719452352153,"mg C/g soil"
2931,"QOM",0.178004772462098,"mg C/g soil"
2941,"QOM",0.178287943742196,"mg C/g soil"
2951,"QOM",0.178568971355317,"mg C/g soil"
2961,"QOM",0.17884786051912,"mg C/g soil"
2971,"QOM",0.179124616505122,"mg C/g soil"
2981,"QOM",0.179399244637762,"mg C/g soil"
2991,"QOM",0.17967175029348,"mg C/g soil"
3001,"QOM",0.179942138899794,"mg C/g soil"
3011,"QOM",0.18021041593439,"mg C/g soil"
3021,"QOM",0.180476586924211,"mg C/g soil"
3031,"QOM",0.180740657444555,"mg C/g soil"
3041,"QOM",0.181002633118181,"mg C/g soil"
3051,"QOM",0.181262519614418,"mg C/g soil"
3061,"QOM",0.18152032264828,"mg C/g soil"
3071,"QOM",0.181776047979589,"mg C/g soil"
3081,"QOM",0.182029701412103,"mg C/g soil"
3091,"QOM",0.18228128879265,"mg C/g soil"
3101,"QOM",0.182530816010269,"mg C/g soil"
3111,"QOM",0.182778288995356,"mg C/g soil"
3121,"QOM",0.183023713718819,"mg C/g soil"
3131,"QOM",0.183267096191236,"mg C/g soil"
3141,"QOM",0.183508442462021,"mg C/g soil"
3151,"QOM",0.183747758618598,"mg C/g soil"
3161,"QOM",0.183985050785576,"mg C/g soil"
3171,"QOM",0.18422032512394,"mg C/g soil"
3181,"QOM",0.184453587830239,"mg C/g soil"
3191,"QOM",0.184684845135785,"mg C/g soil"
3201,"QOM",0.184914103305859,"mg C/g soil"
3211,"QOM",0.185141368638921,"mg C/g soil"
3221,"QOM",0.185366647465831,"mg C/g soil"
3231,"QOM",0.185589946149071,"mg C/g soil"
3241,"QOM",0.185811271081978,"mg C/g soil"
3251,"QOM",0.186030628687982,"mg C/g soil"
3261,"QOM",0.186248025419854,"mg C/g soil"
3271,"QOM",0.18646346775895,"mg C/g soil"
3281,"QOM",0.186676962214477,"mg C/g soil"
3291,"QOM",0.186888515322755,"mg C/g soil"
3301,"QOM",0.18709813364649,"mg C/g soil"
3311,"QOM",0.187305823774049,"mg C/g soil"
3321,"QOM",0.187511592318751,"mg C/g soil"
3331,"QOM",0.187715445918154,"mg C/g soil"
3341,"QOM",0.187917391233359,"mg C/g soil"
3351,"QOM",0.188117434948309,"mg C/g soil"
3361,"QOM",0.188315583769108,"mg C/g soil"
3371,"QOM",0.188511844423337,"mg C/g soil"
3381,"QOM",0.188706223659378,"mg C/g soil"
3391,"QOM",0.188898728245751,"mg C/g soil"
3401,"QOM",0.18908936497045,"mg C/g soil"
3411,"QOM",0.189278140640291,"mg C/g soil"
3421,"QOM",0.189465062080263,"mg C/g soil"
3431,"QOM",0.18965013613289,"mg C/g soil"
3441,"QOM",0.189833369657594,"mg C/g soil"
3451,"QOM",0.190014769530072,"mg C/g soil"
3461,"QOM",0.190194342641671,"mg C/g soil"
3471,"QOM",0.190372095898778,"mg C/g soil"
3481,"QOM",0.190548036222212,"mg C/g soil"
3491,"QOM",0.190722170546621,"mg C/g soil"
3501,"QOM",0.190894505819893,"mg C/g soil"
3511,"QOM",0.191065049002564,"mg C/g soil"
3521,"QOM",0.19123380706724,"mg C/g soil"
3531,"QOM",0.191400786998023,"mg C/g soil"
3541,"QOM",0.19156599578994,"mg C/g soil"
3551,"QOM",0.191729440448387,"mg C/g soil"
3561,"QOM",0.191891127988572,"mg C/g soil"
3571,"QOM",0.192051065434965,"mg C/g soil"
3581,"QOM",0.19220925982076,"mg C/g soil"
3591,"QOM",0.192365718187337,"mg C/g soil"
3601,"QOM",0.192520447583733,"mg C/g soil"
3611,"QOM",0.192673455066122,"mg C/g soil"
3621,"QOM",0.192824747697296,"mg C/g soil"
3631,"QOM",0.192974332546158,"mg C/g soil"
3641,"QOM",0.193122216687214,"mg C/g soil"
3651,"QOM",0.193268407200081,"mg C/g soil"
3661,"QOM",0.193412911168992,"mg C/g soil"
3671,"QOM",0.193555735682312,"mg C/g soil"
3681,"QOM",0.193696887832059,"mg C/g soil"
3691,"QOM",0.193836374713432,"mg C/g soil"
3701,"QOM",0.193974203424344,"mg C/g soil"
3711,"QOM",0.194110381064961,"mg C/g soil"
3721,"QOM",0.194244914737247,"mg C/g soil"
3731,"QOM",0.194377811544519,"mg C/g soil"
3741,"QOM",0.194509078590998,"mg C/g soil"
3751,"QOM",0.194638722981378,"mg C/g soil"
3761,"QOM",0.194766751820392,"mg C/g soil"
3771,"QOM",0.194893172212387,"mg C/g soil"
3781,"QOM",0.195017991260907,"mg C/g soil"
3791,"QOM",0.195141216068278,"mg C/g soil"
3801,"QOM",0.1952628537352,"mg C/g soil"
3811,"QOM",0.195382911360345,"mg C/g soil"
3821,"QOM",0.195501396039961,"mg C/g soil"
3831,"QOM",0.195618314867483,"mg C/g soil"
3841,"QOM",0.195733674933143,"mg C/g soil"
3851,"QOM",0.195847483323594,"mg C/g soil"
3861,"QOM",0.195959747121537,"mg C/g soil"
3871,"QOM",0.196070473405349,"mg C/g soil"
3881,"QOM",0.19617966924872,"mg C/g soil"
3891,"QOM",0.196287341720298,"mg C/g soil"
3901,"QOM",0.196393497883332,"mg C/g soil"
3911,"QOM",0.196498144795329,"mg C/g soil"
3921,"QOM",0.19660128950771,"mg C/g soil"
3931,"QOM",0.196702939065473,"mg C/g soil"
3941,"QOM",0.196803100506859,"mg C/g soil"
3951,"QOM",0.196901780863032,"mg C/g soil"
3961,"QOM",0.19699898715775,"mg C/g soil"
3971,"QOM",0.197094726407053,"mg C/g soil"
3981,"QOM",0.197189005618951,"mg C/g soil"
3991,"QOM",0.197281831793117,"mg C/g soil"
4001,"QOM",0.197373211920585,"mg C/g soil"
4011,"QOM",0.197463152983454,"mg C/g soil"
4021,"QOM",0.197551661954596,"mg C/g soil"
4031,"QOM",0.197638745797369,"mg C/g soil"
4041,"QOM",0.197724411465333,"mg C/g soil"
4051,"QOM",0.197808665901977,"mg C/g soil"
4061,"QOM",0.197891516040441,"mg C/g soil"
4071,"QOM",0.197972968803249,"mg C/g soil"
4081,"QOM",0.19805303110205,"mg C/g soil"
4091,"QOM",0.198131709837349,"mg C/g soil"
4101,"QOM",0.198209011898264,"mg C/g soil"
4111,"QOM",0.198284944162266,"mg C/g soil"
4121,"QOM",0.198359513494938,"mg C/g soil"
4131,"QOM",0.198432726749734,"mg C/g soil"
4141,"QOM",0.19850459076774,"mg C/g soil"
4151,"QOM",0.19857511237744,"mg C/g soil"
4161,"QOM",0.198644298394493,"mg C/g soil"
4171,"QOM",0.1987121556215,"mg C/g soil"
4181,"QOM",0.198778690847793,"mg C/g soil"
4191,"QOM",0.198843910849212,"mg C/g soil"
4201,"QOM",0.198907822387895,"mg C/g soil"
4211,"QOM",0.198970432212073,"mg C/g soil"
4221,"QOM",0.199031747055861,"mg C/g soil"
4231,"QOM",0.199091773639062,"mg C/g soil"
4241,"QOM",0.199150518666969,"mg C/g soil"
4251,"QOM",0.199207988830172,"mg C/g soil"
4261,"QOM",0.199264190804373,"mg C/g soil"
4271,"QOM",0.199319131250196,"mg C/g soil"
4281,"QOM",0.199372816813013,"mg C/g soil"
4291,"QOM",0.19942525412276,"mg C/g soil"
4301,"QOM",0.199476449793767,"mg C/g soil"
4311,"QOM",0.199526410424589,"mg C/g soil"
4321,"QOM",0.199575142597837,"mg C/g soil"
4331,"QOM",0.199622652880017,"mg C/g soil"
4341,"QOM",0.199668947821372,"mg C/g soil"
4351,"QOM",0.199714033955723,"mg C/g soil"
4361,"QOM",0.199757917800319,"mg C/g soil"
4371,"QOM",0.199800605855688,"mg C/g soil"
4381,"QOM",0.199842104605489,"mg C/g soil"
4391,"QOM",0.199882420516374,"mg C/g soil"
4401,"QOM",0.199921560037847,"mg C/g soil"
4411,"QOM",0.199959529602125,"mg C/g soil"
4421,"QOM",0.199996335624012,"mg C/g soil"
4431,"QOM",0.200031984500765,"mg C/g soil"
4441,"QOM",0.200066482611967,"mg C/g soil"
4451,"QOM",0.200099836319408,"mg C/g soil"
4461,"QOM",0.200132051966963,"mg C/g soil"
4471,"QOM",0.200163135880473,"mg C/g soil"
4481,"QOM",0.200193094367633,"mg C/g soil"
4491,"QOM",0.200221933717881,"mg C/g soil"
4501,"QOM",0.200249660202289,"mg C/g soil"
4511,"QOM",0.200276280073457,"mg C/g soil"
4521,"QOM",0.200301799565413,"mg C/g soil"
4531,"QOM",0.200326224893508,"mg C/g soil"
4541,"QOM",0.200349562254327,"mg C/g soil"
4551,"QOM",0.200371817825587,"mg C/g soil"
4561,"QOM",0.200392997766049,"mg C/g soil"
4571,"QOM",0.200413108215432,"mg C/g soil"
4581,"QOM",0.200432155294319,"mg C/g soil"
4591,"QOM",0.200450145104082,"mg C/g soil"
4601,"QOM",0.200467083726793,"mg C/g soil"
4611,"QOM",0.200482977225153,"mg C/g soil"
4621,"QOM",0.200497831642409,"mg C/g soil"
4631,"QOM",0.200511653002286,"mg C/g soil"
4641,"QOM",0.200524447308911,"mg C/g soil"
4651,"QOM",0.200536220546749,"mg C/g soil"
4661,"QOM",0.200546978680533,"mg C/g soil"
4671,"QOM",0.2005567276552,"mg C/g soil"
4681,"QOM",0.200565473395831,"mg C/g soil"
4691,"QOM",0.200573221807592,"mg C/g soil"
4701,"QOM",0.200579978775672,"mg C/g soil"
4711,"QOM",0.200585750165234,"mg C/g soil"
4721,"QOM",0.200590541821359,"mg C/g soil"
4731,"QOM",0.200594359568995,"mg C/g soil"
4741,"QOM",0.200597209212909,"mg C/g soil"
4751,"QOM",0.20059909653764,"mg C/g soil"
4761,"QOM",0.200600027307455,"mg C/g soil"
4771,"QOM",0.200600007266307,"mg C/g soil"
4781,"QOM",0.200599042137792,"mg C/g soil"
4791,"QOM",0.200597137625116,"mg C/g soil"
4801,"QOM",0.20059429941105,"mg C/g soil"
4811,"QOM",0.200590533157904,"mg C/g soil"
4821,"QOM",0.200585844507488,"mg C/g soil"
4831,"QOM",0.200580239081085,"mg C/g soil"
4841,"QOM",0.200573722479419,"mg C/g soil"
4851,"QOM",0.200566300282629,"mg C/g soil"
4861,"QOM",0.200557978050246,"mg C/g soil"
4871,"QOM",0.200548761321163,"mg C/g soil"
4881,"QOM",0.20053865561362,"mg C/g soil"
4891,"QOM",0.200527666425179,"mg C/g soil"
4901,"QOM",0.200515799232706,"mg C/g soil"
4911,"QOM",0.200503059492358,"mg C/g soil"
4921,"QOM",0.20048945263956,"mg C/g soil"
4931,"QOM",0.200474984088999,"mg C/g soil"
4941,"QOM",0.200459659234606,"mg C/g soil"
4951,"QOM",0.200443483449551,"mg C/g soil"
4961,"QOM",0.200426462086227,"mg C/g soil"
4971,"QOM",0.200408600476248,"mg C/g soil"
4981,"QOM",0.20038990393044,"mg C/g soil"
4991,"QOM",0.200370377738838,"mg C/g soil"
5001,"QOM",0.200350027170681,"mg C/g soil"
5011,"QOM",0.20032885747441,"mg C/g soil"
5021,"QOM",0.200306873877671,"mg C/g soil"
5031,"QOM",0.200284081587311,"mg C/g soil"
5041,"QOM",0.200260485789382,"mg C/g soil"
5051,"QOM",0.200236091649148,"mg C/g soil"
5061,"QOM",0.200210904311084,"mg C/g soil"
5071,"QOM",0.200184928898886,"mg C/g soil"
5081,"QOM",0.200158170515477,"mg C/g soil"
5091,"QOM",0.200130634243016,"mg C/g soil"
5101,"QOM",0.200102325142907,"mg C/g soil"
5111,"QOM",0.200073248255811,"mg C/g soil"
5121,"QOM",0.200043408601658,"mg C/g soil"
5131,"QOM",0.200012811179659,"mg C/g soil"
5141,"QOM",0.199981460968323,"mg C/g soil"
5151,"QOM",0.199949362925469,"mg C/g soil"
5161,"QOM",0.199916521988245,"mg C/g soil"
5171,"QOM",0.199882943073147,"mg C/g soil"
5181,"QOM",0.199848631076034,"mg C/g soil"
5191,"QOM",0.19981359087215,"mg C/g soil"
5201,"QOM",0.199777827316146,"mg C/g soil"
5211,"QOM",0.199741345242097,"mg C/g soil"
5221,"QOM",0.199704149463533,"mg C/g soil"
5231,"QOM",0.199666244773452,"mg C/g soil"
5241,"QOM",0.199627635944357,"mg C/g soil"
5251,"QOM",0.199588327728268,"mg C/g soil"
5261,"QOM",0.199548324856762,"mg C/g soil"
5271,"QOM",0.19950763204099,"mg C/g soil"
5281,"QOM",0.199466253971709,"mg C/g soil"
5291,"QOM",0.199424195319315,"mg C/g soil"
5301,"QOM",0.199381460733865,"mg C/g soil"
5311,"QOM",0.199338054845115,"mg C/g soil"
5321,"QOM",0.199293982262547,"mg C/g soil"
5331,"QOM",0.199249247575405,"mg C/g soil"
5341,"QOM",0.199203855352723,"mg C/g soil"
5351,"QOM",0.199157810143366,"mg C/g soil"
5361,"QOM",0.199111116476058,"mg C/g soil"
5371,"QOM",0.199063778859422,"mg C/g soil"
5381,"QOM",0.199015801782013,"mg C/g soil"
5391,"QOM",0.198967189712358,"mg C/g soil"
5401,"QOM",0.198917947098989,"mg C/g soil"
5411,"QOM",0.198868078370487,"mg C/g soil"
5421,"QOM",0.198817587935516,"mg C/g soil"
5431,"QOM",0.198766480182864,"mg C/g soil"
5441,"QOM",0.198714759481485,"mg C/g soil"
5451,"QOM",0.198662430180537,"mg C/g soil"
5461,"QOM",0.198609496609425,"mg C/g soil"
5471,"QOM",0.198555963077841,"mg C/g soil"
5481,"QOM",0.198501833875811,"mg C/g soil"
5491,"QOM",0.198447113273731,"mg C/g soil"
5501,"QOM",0.19839180552242,"mg C/g soil"
5511,"QOM",0.198335914853153,"mg C/g soil"
5521,"QOM",0.198279445477715,"mg C/g soil"
5531,"QOM",0.198222401588444,"mg C/g soil"
5541,"QOM",0.198164787358273,"mg C/g soil"
5551,"QOM",0.19810660694078,"mg C/g soil"
5561,"QOM",0.198047864470232,"mg C/g soil"
5571,"QOM",0.197988564061636,"mg C/g soil"
5581,"QOM",0.197928709810784,"mg C/g soil"
5591,"QOM",0.1978683057943,"mg C/g soil"
5601,"QOM",0.19780735606969,"mg C/g soil"
5611,"QOM",0.197745864675393,"mg C/g soil"
5621,"QOM",0.197683835630826,"mg C/g soil"
5631,"QOM",0.197621272936437,"mg C/g soil"
5641,"QOM",0.197558180573755,"mg C/g soil"
5651,"QOM",0.197494562505437,"mg C/g soil"
5661,"QOM",0.197430422675324,"mg C/g soil"
5671,"QOM",0.19736576500849,"mg C/g soil"
5681,"QOM",0.197300593411293,"mg C/g soil"
5691,"QOM",0.197234911771426,"mg C/g soil"
5701,"QOM",0.197168723957974,"mg C/g soil"
5711,"QOM",0.197102033821461,"mg C/g soil"
5721,"QOM",0.197034845193906,"mg C/g soil"
5731,"QOM",0.196967161888876,"mg C/g soil"
5741,"QOM",0.196898987701539,"mg C/g soil"
5751,"QOM",0.196830326408718,"mg C/g soil"
5761,"QOM",0.196761181768945,"mg C/g soil"
5771,"QOM",0.196691557522518,"mg C/g soil"
5781,"QOM",0.196621457391549,"mg C/g soil"
5791,"QOM",0.196550885080027,"mg C/g soil"
5801,"QOM",0.196479844273866,"mg C/g soil"
5811,"QOM",0.196408338640967,"mg C/g soil"
5821,"QOM",0.196336371831269,"mg C/g soil"
5831,"QOM",0.196263947476805,"mg C/g soil"
5841,"QOM",0.19619106919176,"mg C/g soil"
5851,"QOM",0.196117740572528,"mg C/g soil"
5861,"QOM",0.196043965197766,"mg C/g soil"
5871,"QOM",0.19596974662845,"mg C/g soil"
5881,"QOM",0.195895088407937,"mg C/g soil"
5891,"QOM",0.195819994062015,"mg C/g soil"
5901,"QOM",0.195744467098966,"mg C/g soil"
5911,"QOM",0.19566851100962,"mg C/g soil"
5921,"QOM",0.195592129267415,"mg C/g soil"
5931,"QOM",0.195515325328451,"mg C/g soil"
5941,"QOM",0.195438102631553,"mg C/g soil"
5951,"QOM",0.195360464598323,"mg C/g soil"
5961,"QOM",0.195282414633203,"mg C/g soil"
5971,"QOM",0.195203956123532,"mg C/g soil"
5981,"QOM",0.195125092439601,"mg C/g soil"
5991,"QOM",0.195045826934716,"mg C/g soil"
6001,"QOM",0.194966162945254,"mg C/g soil"
6011,"QOM",0.194886103790723,"mg C/g soil"
6021,"QOM",0.194805652773819,"mg C/g soil"
6031,"QOM",0.194724813180486,"mg C/g soil"
6041,"QOM",0.194643588279976,"mg C/g soil"
6051,"QOM",0.194561981324904,"mg C/g soil"
6061,"QOM",0.194479995551312,"mg C/g soil"
6071,"QOM",0.194397634178726,"mg C/g soil"
6081,"QOM",0.194314900410212,"mg C/g soil"
6091,"QOM",0.194231797432443,"mg C/g soil"
6101,"QOM",0.19414832841575,"mg C/g soil"
6111,"QOM",0.194064496514185,"mg C/g soil"
6121,"QOM",0.193980304865583,"mg C/g soil"
6131,"QOM",0.193895756591615,"mg C/g soil"
6141,"QOM",0.193810854797855,"mg C/g soil"
6151,"QOM",0.193725602573832,"mg C/g soil"
6161,"QOM",0.193640002993096,"mg C/g soil"
6171,"QOM",0.193554059113272,"mg C/g soil"
6181,"QOM",0.193467773976125,"mg C/g soil"
6191,"QOM",0.193381150607615,"mg C/g soil"
6201,"QOM",0.193294192017958,"mg C/g soil"
6211,"QOM",0.193206901201686,"mg C/g soil"
6221,"QOM",0.193119281137707,"mg C/g soil"
6231,"QOM",0.193031334789364,"mg C/g soil"
6241,"QOM",0.192943065104492,"mg C/g soil"
6251,"QOM",0.192854475015484,"mg C/g soil"
6261,"QOM",0.192765567439343,"mg C/g soil"
6271,"QOM",0.192676345277745,"mg C/g soil"
6281,"QOM",0.192586811417101,"mg C/g soil"
6291,"QOM",0.19249696872861,"mg C/g soil"
6301,"QOM",0.192406820068326,"mg C/g soil"
6311,"QOM",0.192316368277209,"mg C/g soil"
6321,"QOM",0.192225616181193,"mg C/g soil"
6331,"QOM",0.192134566591238,"mg C/g soil"
6341,"QOM",0.192043222303393,"mg C/g soil"
6351,"QOM",0.191951586098855,"mg C/g soil"
6361,"QOM",0.191859660744028,"mg C/g soil"
6371,"QOM",0.191767448990578,"mg C/g soil"
6381,"QOM",0.1916749535755,"mg C/g soil"
6391,"QOM",0.19158217722117,"mg C/g soil"
6401,"QOM",0.191489122635405,"mg C/g soil"
6411,"QOM",0.191395792511527,"mg C/g soil"
